Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2008-02-11,31.583908081054688,34.4668870317376,31.245681268372046,34.4668870317376,15133331
2008-02-12,31.02019500732422,32.7435396598463,30.762498304444517,32.534162317548095,10237627
2008-02-13,30.569231033325195,31.970453334683636,29.941096747577024,31.56780287144525,10395753
2008-02-14,33.24282455444336,33.581051319505306,31.245676869132105,31.245676869132105,12514003
2008-02-15,34.19308090209961,34.46688405647366,32.22814601481338,33.11397692252928,12080990
2008-02-18,33.999813079833984,34.96617640379481,33.70990561180878,34.96617640379481,6977153
2008-02-19,33.62937927246094,34.692377081462766,33.37168250292733,34.611846977515945,7226542
2008-02-20,32.79185104370117,33.32335080910596,32.42141360060038,33.307244358423766,5604999
2008-02-21,33.0173454284668,33.58105605488814,32.61469498102298,33.323359331620395,3874365
2008-02-22,32.59859085083008,32.80796822462419,31.583910340203612,31.9221371770791,2691220
2008-02-25,32.87238693237305,33.27503734812409,32.08319255440468,32.985129922590666,6270186
2008-02-26,33.00123977661133,33.46831387010673,32.84017959371508,33.17840641470091,7139423
2008-02-27,34.93395233154297,36.65729450227532,33.484411085469326,33.484411085469326,43223132
2008-02-28,35.91642379760742,36.190226938684695,34.78900269708391,35.272183168736845,35763847
2008-02-29,35.401031494140625,36.39960537297625,34.8212166581904,35.690941096634,16477462
2008-03-03,33.91926956176758,35.04669262947231,33.53272569586417,33.854845948203305,10049153
2008-03-04,33.0495491027832,34.27360663877651,32.212037661485276,34.144759396890066,11485198
2008-03-05,33.66157531738281,33.82263544455655,32.24424488754323,33.21060565058567,8581053
2008-03-07,31.938241958618164,33.178406233971245,30.60144113715003,33.178406233971245,14251925
2008-03-10,31.824922561645508,32.05154919144943,29.995719240725705,31.986799039446918,11713659
2008-03-11,34.44733428955078,34.771087357082955,30.821300372308652,31.565930671159844,19665129
2008-03-12,33.57319259643555,35.612836823356034,33.24943961424469,35.38621017494052,12262350
2008-03-13,28.959707260131836,33.02280938015717,28.166512979008687,32.69905643311995,47000084
2008-03-14,30.950790405273438,31.080290710887812,29.170149127329235,29.769090785283574,35798540
2008-03-17,29.736717224121094,30.368035065136645,29.105399383105542,30.368035065136645,19211273
2008-03-18,29.995716094970703,30.578471793058203,29.20251968045687,29.68814906293145,12632937
2008-03-19,30.173791885375977,33.60557281637541,29.97953918176112,31.404051689633963,16449023
2008-03-24,30.465158462524414,31.306916966621742,29.801464510708076,31.306916966621742,11636914
2008-03-25,31.614484786987305,31.808735247715227,30.691787962861195,31.258355648933996,13232423
2008-03-26,31.420244216918945,32.18106485197059,31.08030303539393,31.40405612340039,11448313
2008-03-27,31.986804962158203,32.294372083402536,30.950795751518665,30.950795751518665,17425122
2008-03-28,32.05154800415039,32.29436490744798,31.209791668118754,32.13248624005286,11599511
2008-03-31,31.824922561645508,32.1972397779429,31.4040432802438,32.05154919144943,9914705
2008-04-01,31.88967514038086,32.342930630070676,31.484983915081244,32.051551630500704,6034588
2008-04-02,32.407676696777344,33.34656153832859,32.05154758522513,32.05154758522513,6087024
2008-04-03,32.148681640625,32.63431116652734,31.88967878769229,32.48862274787477,3883474
2008-04-04,31.986804962158203,32.35912224739426,31.37167511085085,32.35912224739426,5906537
2008-04-07,31.857290267944336,32.181043137495365,31.484973150606848,32.035354785315334,4088729
2008-04-08,31.04792022705078,31.87349080614238,30.821293568921256,31.808738450456357,5753811
2008-04-09,31.128860473632812,31.404049220595425,30.772731276868655,31.14504856359312,3776374
2008-04-10,31.743989944458008,31.970616614396462,30.966983591643135,31.080295828817043,7075297
2008-04-11,31.88967514038086,32.21342812062055,31.565922160141167,32.051551630500704,4012660
2008-04-15,32.375308990478516,32.5371854915191,31.145047143451983,31.695426807871847,6362785
2008-04-16,31.938241958618164,32.9256890664256,31.808739438812754,32.699062401254366,4725794
2008-04-17,33.16850280761719,33.92932103141736,32.06774130306064,32.4238704771564,14831167
2008-04-21,33.702693939208984,34.285449764048145,33.346566965289306,33.670319957356554,7639361
2008-04-22,34.25307083129883,34.641576147000684,33.346564282902015,33.670317248926686,8814769
2008-04-23,34.28545379638672,34.69014508406684,33.83220043242128,34.31782997763743,5265604
2008-04-24,33.071372985839844,34.70632588372109,32.77999619815777,34.64157573041288,8801780
2008-04-25,33.34656524658203,33.81600662176609,32.89330976369471,33.670318221962816,4095990
2008-04-28,33.4760627746582,34.12356867157374,33.34656247351118,33.37893645100283,4708244
2008-04-29,33.94551467895508,34.269267728205875,33.50844937982103,33.67032590444643,6497143
2008-04-30,34.17213439941406,34.60920180492885,33.99407201514327,34.28544882175951,6331377
2008-05-02,34.479698181152344,35.450957037456334,34.4149458342599,34.69013672178212,5658418
2008-05-05,34.31782150268555,35.127203878164906,34.09119268107916,34.932951229813774,7642293
2008-05-06,34.02645492553711,34.70633724684781,33.832204402013346,34.042643018061845,5061166
2008-05-07,33.54081344604492,34.22069552659936,33.022810037823184,33.99406889827796,4303106
2008-05-08,33.1361198425293,33.47606085806547,32.941869401930106,33.28180822187621,3642073
2008-05-09,32.94186782836914,33.79981217344445,32.44005037184265,32.69905314252632,8621761
2008-05-12,32.94186782836914,33.18468251421196,32.21342157525071,32.94186782836914,4890395
2008-05-13,33.03899383544922,33.281808535176516,32.76380515977901,33.087558092748736,5056766
2008-05-14,33.08755874633789,33.265623302106626,32.37530271885308,32.37530271885308,2982486
2008-05-15,33.10375213623047,33.47606719791553,32.37530790594974,32.37530790594974,2646760
2008-05-16,33.36274337768555,33.45986968682331,32.95805225260309,33.346557489154144,4422288
2008-05-20,33.298004150390625,33.42750667021608,32.95806305478586,33.022815412493884,3464912
2008-05-21,33.50844192504883,33.994071390884876,32.53718299337673,32.53718299337673,3419088
2008-05-22,33.05519485473633,33.21707138455869,32.69906780648169,32.69906780648169,3558000
2008-05-23,32.50480270385742,33.31418504448823,32.37530240759254,32.86093181197102,4417028
2008-05-26,32.26199722290039,32.45624991840979,30.75654432167943,30.75654432167943,2605807
2008-05-27,31.290739059448242,32.6666894723827,31.145050631314522,32.310560251975105,3316550
2008-05-28,32.4400634765625,32.6343139863536,30.85367223751882,31.404051975313216,4505700
2008-05-29,32.974239349365234,33.3465564906466,32.01916876188662,32.77998893249609,11026212
2008-05-30,31.922056198120117,33.184694331490135,31.792555864457384,33.05519180223665,4023430
2008-06-02,30.562286376953125,32.37530377476377,30.109030929705355,31.727795679325503,4431595
2008-06-03,29.429153442382812,30.432786351305783,29.153962534360968,30.10903337508733,6240766
2008-06-04,28.52264404296875,29.60721517210911,28.34457947084411,29.299650290579468,5762089
2008-06-05,28.474082946777344,28.684523717450972,27.51901202083105,28.49027103615079,9721099
2008-06-06,28.16651725769043,29.348217011238468,27.76182601241861,28.32839375579916,6317089
2008-06-09,27.778011322021484,28.45789342428882,26.547749620370748,27.8427614756683,6500809
2008-06-10,27.583755493164062,27.810384298249463,26.952437725430563,27.51900534696397,6717902
2008-06-11,27.7132625579834,28.166515851828613,27.519009891712354,27.842762871770482,2586175
2008-06-12,27.907514572143555,28.069391071125516,26.54775241981319,27.357134914722995,3244212
2008-06-13,27.729463577270508,28.13415499106416,27.43808444198421,27.8589639514479,4248430
2008-06-16,28.70071029663086,29.1377755131726,27.8751397379314,27.97226607347083,4354615
2008-06-17,29.558664321899414,29.78529104715364,28.198901774782904,29.10541087139097,4736084
2008-06-18,29.52627182006836,30.173779841807804,29.4615216765714,29.4615216765714,5055019
2008-06-19,28.894960403442383,29.461528125337892,28.425519015847048,28.94352466838769,4221271
2008-06-20,28.231260299682617,29.25108329798725,27.858945326142972,29.137768899645636,3837789
2008-06-23,27.243820190429688,28.101766943042698,26.96863146251233,28.00464060559342,4516050
2008-06-24,26.402070999145508,27.648521249509823,26.12687999978992,27.243827699331735,5238203
2008-06-25,25.67361831665039,26.20780985493069,25.090862514059797,25.90024496332717,3933879
2008-06-26,27.13050651550293,28.296018111669987,25.819306518712594,25.819306518712594,18253250
2008-06-27,25.932615280151367,26.806749958333622,25.78692689898436,26.223994238075488,6821283
2008-06-30,25.414621353149414,26.159253817269715,24.686176980864733,25.916439026508154,4596315
2008-07-01,23.61779022216797,25.41462001856579,22.711281278476285,25.41462001856579,6202295
2008-07-02,24.653791427612305,24.91279421177645,22.873150305420193,23.63397057222922,5245963
2008-07-03,24.006290435791016,24.65379642978308,23.310222370485764,24.44335785997187,4726793
2008-07-04,24.330049514770508,24.799491038646824,23.4721047364997,23.633981275463327,4862814
2008-07-07,24.864227294921875,25.867862152849675,24.653788790319197,24.653788790319197,5528014
2008-07-08,25.592683792114258,26.22400175519898,22.98646929190124,22.98646929190124,8354280
2008-07-09,27.37333106994629,27.48664333526951,25.93262804799679,25.93262804799679,6860769
2008-07-10,28.571210861206055,28.91115197441094,26.612504633302354,27.373325115447077,7216175
2008-07-11,27.211454391479492,29.202535027798223,27.00101356445635,28.846407944175574,6040791
2008-07-14,27.227630615234375,28.19889174111552,26.547750681385086,26.547750681385086,5942149
2008-07-15,26.094499588012695,26.839131999001424,25.90024908661831,26.547755149114458,3693378
2008-07-16,25.382244110107422,26.54775593535468,24.945176626741993,26.094500360829265,6973872
2008-07-17,26.67725372314453,26.871506407312395,25.900247377654303,25.900247377654303,5038238
2008-07-18,28.16651725769043,28.393143915924547,26.36968768956543,27.1628820911801,5983177
2008-07-21,29.752904891967773,29.930969458869434,28.18270215963985,28.652143511951305,8754188
2008-07-22,30.966981887817383,31.24217061631919,29.49390532088123,29.75290815609921,12631056
2008-07-23,33.152313232421875,33.79981919586516,31.76017497190072,32.34293077811777,12798869
2008-07-24,31.986804962158203,33.76744654767921,29.995724794766442,29.995724794766442,10764301
2008-07-25,32.05154800415039,33.087559180174196,30.83747446561327,31.646856824638014,10710381
2008-07-28,31.792552947998047,32.682873698131175,31.436423769708572,32.051553591564335,5533881
2008-07-29,30.51372718811035,31.565924450225477,30.270912435314553,31.08029494463388,5145929
2008-07-30,31.792552947998047,32.051553591564335,30.78891776961175,30.78891776961175,7354746
2008-07-31,30.675600051879883,32.34292914068854,30.270908845216173,32.34292914068854,6006517
2008-08-01,31.56592559814453,31.695428121699425,29.1377779818851,30.189975282264186,4699412
2008-08-04,31.760168075561523,32.342923755240164,30.934597712315938,30.934597712315938,4301346
2008-08-05,33.184696197509766,33.42751098347425,31.56592876215566,31.889681810108307,9161115
2008-08-06,32.342933654785156,34.36638997051707,32.116306986541304,34.36638997051707,8616591
2008-08-07,32.26199722290039,32.990441537674506,31.25836195541975,31.25836195541975,4809365
2008-08-08,31.71160888671875,32.50480315236353,31.598294479230862,31.889671247642365,4883824
2008-08-11,32.00297927856445,32.472420509953956,31.760164621405426,32.11629366347454,2714705
2008-08-12,31.452600479125977,32.37529707366407,31.209785816941185,32.213418436617786,5801276
2008-08-13,31.582111358642578,31.889676261565644,30.837479038793248,31.080293782509955,2754609
2008-08-14,30.821290969848633,31.727797525923577,30.75653861962299,31.404044557156716,2566362
2008-08-18,30.465158462524414,31.404041090056737,30.17378170103924,30.756535224009593,2963058
2008-08-19,29.89860725402832,30.594675564166337,29.283475026016973,30.416613109659846,2941144
2008-08-20,30.238534927368164,30.48134965185887,30.028094182122025,30.109032423618928,3319410
2008-08-21,29.91478157043457,30.416599100275352,29.5586524342662,30.109032030134355,4138486
2008-08-22,29.60721206665039,30.950788064855654,28.84639398641402,30.950788064855654,4139879
2008-08-25,29.93097686767578,30.335668167357102,29.720536074487,30.335668167357102,2034227
2008-08-26,29.979530334472656,30.076656657617043,29.429150764108055,29.623401214806638,1489491
2008-08-27,29.380586624145508,30.35184546835625,29.218710150110383,30.141406930346665,4297168
2008-08-28,28.943525314331055,29.785281774007338,28.57120805713631,29.461528782841732,7382078
2008-08-29,30.141407012939453,30.25472142331062,29.332024640545985,29.461524941892858,2219080
2008-09-01,30.125099182128906,30.255580556732983,29.52161784708188,30.076167007484653,3417069
2008-09-02,31.707191467285156,31.837672817214127,30.076161319833698,30.337126231914862,5030404
2008-09-04,31.03847312927246,31.609332972038818,30.77750818727743,31.348368030043787,2813325
2008-09-05,30.35345458984375,30.695971097697157,30.010938081990343,30.663349635149405,3330688
2008-09-08,31.951845169067383,33.24035677575339,31.641948096333365,31.968153678391758,8377948
2008-09-09,32.06601333618164,32.32697822425854,31.332050832840817,31.951842718551323,3737279
2008-09-10,31.788755416870117,32.32699396314714,31.47885821702519,31.902926090086165,3847698
2008-09-11,30.940616607666016,31.641957942440413,30.695962344992545,31.641957942440413,2567354
2008-09-12,31.250499725341797,32.09863506618292,30.74488066492586,31.152637614902737,6093354
2008-09-15,29.2769718170166,30.581794777700452,28.39621676099986,30.10879689689741,6770268
2008-09-16,29.847827911376953,30.108792911414795,27.727490880933424,28.135248002172563,4654621
2008-09-17,29.081239700317383,30.2718893576326,28.706101900781828,30.2718893576326,4674190
2008-09-18,29.016000747680664,29.586860674252275,26.92828532967973,28.706105801415124,6603710
2008-09-19,30.777509689331055,30.940612509510018,29.358514268884615,29.701030633705162,9821730
2008-09-22,30.108795166015625,32.94678671213313,29.864140874951985,31.641961614236266,4162514
2008-09-23,29.749961853027344,30.418683886486797,29.195412683411096,29.749961853027344,6569683
2008-09-24,30.43499183654785,30.761197460957632,29.456374963318503,29.847821270165547,5730103
2008-09-25,29.488994598388672,30.64702493632079,28.787651221674945,30.51654136724172,10926783
2008-09-26,29.016000747680664,29.65210357849664,28.51038372535342,29.65210357849664,4967945
2008-09-29,27.93953514099121,29.847837771453783,27.401294235816103,29.847837771453783,7859964
2008-09-30,27.988445281982422,29.032302674609813,26.422658086929776,26.422658086929776,6616439
2008-10-01,28.918127059936523,29.195400422186008,27.7764055376656,28.347267404912436,3743739
2008-10-03,29.32588768005371,29.684712467154334,28.542993012135668,29.064922790747698,4681406
2008-10-06,28.7224178314209,29.35851847889087,28.135247152131736,28.999693550375863,5560277
2008-10-07,29.66840934753418,30.30451211950053,28.706103145644,28.706103145644,9928258
2008-10-08,29.440073013305664,29.68472730452422,27.433906497979,28.67349089482199,9985473
2008-10-10,29.260658264160156,29.92938040942952,27.09139118622867,29.325901175678375,9025179
2008-10-13,29.847827911376953,30.076171456826078,29.211727244688685,29.40745154777306,6805621
2008-10-14,29.13017463684082,30.956927350658216,28.901831100669614,30.010929540486256,5099383
2008-10-15,28.88551139831543,29.5053011199364,28.575616537504942,28.967062793908884,5495022
2008-10-16,27.77642059326172,28.477764162629917,27.238182083102075,28.477764162629917,6651066
2008-10-17,25.68869972229004,28.542998954025546,25.31356192449928,28.347276905469204,5586092
2008-10-20,25.982284545898438,27.009833622152453,25.166770459454078,25.786562492485917,7922965
2008-10-21,26.19432258605957,27.564385968386446,25.444049096716057,26.243252552054752,8047276
2008-10-22,24.75901985168457,26.12908343057819,24.51436556215985,25.933361326292886,5408099
2008-10-23,23.552051544189453,24.36756557985302,23.19322448360812,24.139222092311904,6641370
2008-10-24,20.502023696899414,23.160597988758852,20.224748100324806,22.834392445599512,9905588
2008-10-27,18.91993522644043,20.22475804037094,16.962701005544663,20.12689588688135,12878172
2008-10-29,21.4154052734375,22.76915774749515,19.572342144163432,21.529575916135077,13094201
2008-10-31,22.78547477722168,23.486818400274835,21.660065489327216,22.540820488017488,8097887
2008-11-03,23.486806869506836,24.106596546317512,22.671290760310274,24.07397510554936,4951148
2008-11-04,24.514358520507812,24.710082780796224,23.046433205015195,23.160603846663864,4515828
2008-11-05,23.617292404174805,25.7050096786818,23.160603213396673,25.7050096786818,6145587
2008-11-06,22.834392547607422,24.383871096759172,22.361394950357948,23.160598092224017,4896229
2008-11-07,24.61221694946289,25.346179496835795,22.50818921054871,22.6712919988538,8250147
2008-11-10,25.16676902770996,25.737628855744646,24.612219922920954,25.378801793233478,3775177
2008-11-11,24.87318229675293,25.917039718075724,24.302322527505112,25.28093927478708,8900004
2008-11-12,23.829322814941406,25.41142078467729,23.535738673776677,25.41142078467729,5705390
2008-11-14,23.747777938842773,24.791637865630634,23.454193717073572,23.617296554106197,4038880
2008-11-17,24.726390838623047,25.54190710004608,22.508192182355483,25.54190710004608,5361538
2008-11-18,23.388952255249023,24.661153457360758,22.932262999247676,24.661153457360758,6392448
2008-11-19,22.81809425354004,24.22077916567812,22.524507804641974,23.486816361768838,5606729
2008-11-20,22.573434829711914,22.99750036088885,21.611126492379935,22.834397552828978,5080395
2008-11-21,24.00874137878418,24.75901482339914,21.855783183319268,22.42664307627488,8350092
2008-11-24,24.61221694946289,25.003663198950477,23.388946037174716,24.726387573942564,5420119
2008-11-25,24.00874137878418,25.166771889796006,23.813019314247885,24.87318768687973,5453771
2008-11-26,24.54697036743164,24.92210580533832,23.568353873181923,24.269694809171842,5246053
2008-11-27,24.54697036743164,24.54697036743164,24.54697036743164,24.54697036743164,0
2008-11-28,24.155529022216797,24.628528901721566,23.1932229655634,23.813014919435084,8464961
2008-12-01,23.959814071655273,25.57453179113384,23.861951922427256,24.628536177118818,5733003
2008-12-02,23.747777938842773,24.00874292053974,22.997504446047934,23.780399391138825,5879324
2008-12-03,24.46543312072754,24.775328080414138,23.242161796524748,23.976124591046425,6430656
2008-12-04,25.63976287841797,25.770246432566488,21.69267463238498,21.69267463238498,4648185
2008-12-05,25.329875946044922,26.5531472046217,24.481740321875513,24.481740321875513,5338962
2008-12-08,25.395112991333008,26.226937770182214,24.302325484567028,26.014905000693975,11709287
2008-12-10,24.987354278564453,26.585763046488776,24.628529445765913,26.585763046488776,11172070
2008-12-11,24.7100887298584,25.427740836654653,24.318640115038615,25.427740836654653,9867592
2008-12-12,23.943500518798828,24.220776206848573,23.421570592666484,24.10660334418723,9847702
2008-12-15,24.334943771362305,24.873184354223717,24.139221733050007,24.759011506040682,5741641
2008-12-16,25.264636993408203,25.5745319577965,23.16060851407814,24.465433491915043,9183505
2008-12-17,25.23200798034668,25.933351334088826,24.56328607086166,25.933351334088826,8720755
2008-12-18,25.982284545898438,26.259560220178933,24.66115128341387,24.66115128341387,12640018
2008-12-19,27.23818588256836,27.564391622040162,25.949673654099588,26.748877273360655,10050607
2008-12-22,27.254486083984375,27.482829570964093,26.30848847760639,26.30848847760639,6524631
2008-12-23,26.69993019104004,27.515444084800112,26.504208183871434,27.075067909503485,5151765
2008-12-24,26.243247985839844,27.058762025355517,22.018883491369937,22.018883491369937,13318746
2008-12-26,26.29217529296875,27.67854902039357,25.60714489616334,27.67854902039357,5480531
2008-12-29,26.84672737121582,27.05876012168333,25.77024847234426,26.585762454485856,3418418
2008-12-30,26.797792434692383,27.238170824413388,25.802865036887056,26.781481714291044,4868199
2008-12-31,27.12401008605957,27.531767216761267,26.52053085995546,27.531767216761267,4396180
2009-01-02,27.51544952392578,27.972138722041425,26.99352185608092,27.972138722041425,3976548
2009-01-05,26.895668029785156,27.97214735709766,26.553151578518793,27.97214735709766,4505326
2009-01-06,26.69993019104004,27.923203243903167,26.25955401574341,27.923203243903167,3969700
2009-01-07,25.29725456237793,27.629626429012287,23.698847665089755,27.629626429012287,12109220
2009-01-09,25.16676902770996,27.401278382335093,23.910876521144292,27.401278382335093,5272587
2009-01-12,24.49805450439453,25.770258120154036,23.519437359452187,25.770258120154036,6595708
2009-01-13,24.139225006103516,24.775325588258692,23.78039790220897,24.465430659744495,4104761
2009-01-14,24.18816566467285,24.595922912024317,23.519443336571523,24.595922912024317,2777281
2009-01-15,23.829322814941406,24.188149842785588,23.323705928738065,23.97611709774697,3693599
2009-01-16,24.579599380493164,24.938426456202368,23.649914667975942,24.661150787497665,2131503
2009-01-19,25.525598526000977,25.737631311757717,24.48173868534851,25.248322841035737,2587926
2009-01-20,28.379899978637695,29.032311319832324,24.465431931469926,25.558219600636658,19101726
2009-01-21,26.487899780273438,28.99968456252212,26.129072750745564,28.99968456252212,11311625
2009-01-22,27.743799209594727,28.11893484381222,26.16170083108004,27.336042123608856,10535551
2009-01-23,28.13524627685547,28.47776268013726,26.879353535563524,28.20048696980823,7005930
2009-01-27,29.04861831665039,29.44006462866995,27.075073820448388,28.053690706609036,8487928
2009-01-28,29.701030731201172,29.847822827399384,28.706103082398833,29.6521007698763,6636133
